5.931963187200000000e+10,1.009944371200000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532794880000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209465753600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178347008000000000e+10
0.000000000000000000e+00,-9.078450176000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.412935782400000000e+10,0.000000000000000000e+00,1.574277427200000000e+10,-1.155202764800000000e+10,2.797004800000000000e+10,-1.153819238400000000e+10,1.136669184000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.782933504000000000e+10,-1.437954355200000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.996752128000000000e+09,0.000000000000000000e+00,5.410320000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.190066790400000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.309924352000000000e+09,0.000000000000000000e+00,-8.863529984000000000e+09,-1.776843008000000000e+09,2.080598016000000000e+09,8.348262400000000000e+09,0.000000000000000000e+00,2.974916608000000000e+09,0.000000000000000000e+00,-5.535690752000000000e+09,0.000000000000000000e+00
2.543872512000000000e+09,1.623770496000000000e+09,-2.861580800000000000e+08,0.000000000000000000e+00,1.584895232000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.702993664000000000e+09,-4.510410240000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.203461376000000000e+09,-1.166277504000000000e+09,0.000000000000000000e+00,2.489212960000000000e+08,-1.281966880000000000e+08,-1.255661568000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.254387520000000000e+08,-1.819756320000000000e+08,0.000000000000000000e+00,-3.551760320000000000e+08,0.000000000000000000e+00
3.772806400000000000e+08,-3.451335680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794389920000000000e+08,0.000000000000000000e+00,7.182846720000000000e+08,1.033381600000000000e+08,0.000000000000000000e+00,-4.901706000000000000e+07,0.000000000000000000e+00
-2.351408500000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.105410480000000000e+08,5.515224400000000000e+07,1.074495440000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.929683600000000000e+07,4.824260400000000000e+07,9.104196000000000000e+07,2.227036800000000000e+08
-2.383362600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.201241600000000000e+07,9.482223000000000000e+06,0.000000000000000000e+00,4.956816000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,6.594041600000000000e+07,-2.836675600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,3.635683600000000000e+07
2.521471400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.353021200000000000e+07,1.428527900000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734913000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.533776600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
-4.398291500000000000e+06,1.813356800000000000e+07,3.018242500000000000e+05,0.000000000000000000e+00,-2.745565750000000000e+06,3.477613500000000000e+06,8.042085000000000000e+06,7.317324500000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.433307300000000000e+07,-6.761905500000000000e+06,-5.756220000000000000e+06
0.000000000000000000e+00,-1.433437000000000000e+06,-1.174252375000000000e+06,-9.986976250000000000e+05,-2.927425750000000000e+06,0.000000000000000000e+00,-1.383853625000000000e+06,2.429666500000000000e+06,-2.541173250000000000e+06,9.471699375000000000e+05,0.000000000000000000e+00,5.821891500000000000e+06,0.000000000000000000e+00,3.072894750000000000e+06
0.000000000000000000e+00,-4.348076953125000000e+04,0.000000000000000000e+00,-8.242633750000000000e+05,-1.052952000000000000e+06,-3.235000625000000000e+05,0.000000000000000000e+00,-4.813512500000000000e+04,0.000000000000000000e+00,4.686050312500000000e+05,0.000000000000000000e+00,1.324452500000000000e+05,9.523400625000000000e+05,2.368784500000000000e+06
0.000000000000000000e+00,6.750696875000000000e+05,0.000000000000000000e+00,-6.278485546875000000e+04,1.119124843750000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.464981875000000000e+05,-2.272066406250000000e+05,0.000000000000000000e+00,-1.614190625000000000e+05,0.000000000000000000e+00,5.939775000000000000e+05
-1.412657812500000000e+05,2.096638437500000000e+05,0.000000000000000000e+00,3.708654687500000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,7.251051562500000000e+04,2.051242812500000000e+05,-5.524983984375000000e+04,8.496304687500000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.340997187500000000e+05,0.000000000000000000e+00
-6.148143750000000000e+04,-2.988823242187500000e+03,0.000000000000000000e+00,5.164867968750000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.429957421875000000e+04,-1.676425976562500000e+04,5.499067578125000000e+04,0.000000000000000000e+00,5.872899218750000000e+04,-3.100102148437500000e+04,5.070671484375000000e+04
7.560757812500000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.988912963867187500e+02,8.527055664062500000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.971700390625000000e+04,1.561431933593750000e+04,1.218344628906250000e+04,9.946347656250000000e+03,-1.249710937500000000e+04,-1.600070898437500000e+04
7.298328125000000000e+03,2.504390380859375000e+03,-3.154546630859375000e+03,0.000000000000000000e+00,-1.322379516601562500e+03,1.231197949218750000e+04,0.000000000000000000e+00,0.000000000000000000e+00,-2.150753662109375000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.893548339843750000e+03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.465593261718750000e+03,0.000000000000000000e+00,-2.573030517578125000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.836071166992187500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.903695312500000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.924658966064453125e+01,0.000000000000000000e+00,1.057244628906250000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556365814208984375e+02,3.082513916015625000e+03,0.000000000000000000e+00
2.119522476196289062e+01,3.552173233032226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.055856323242187500e+02,6.110574951171875000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.811507415771484375e+01,5.273012695312500000e+02,-6.371285400390625000e+02,0.000000000000000000e+00,8.242139282226562500e+02
1.109618148803710938e+02,2.536656761169433594e+01,1.066084289550781250e+02,2.445232696533203125e+02,1.275567016601562500e+02,-1.272117309570312500e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.984267425537109375e+01,1.313255615234375000e+02,2.357923431396484375e+02,-9.413559722900390625e+01,0.000000000000000000e+00,-5.823502063751220703e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.100359916687011719e+01,0.000000000000000000e+00,8.706790924072265625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.467058467864990234e+01,6.854438018798828125e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.112043380737304688e+01,0.000000000000000000e+00,-2.839749813079833984e+00,3.859114837646484375e+01,0.000000000000000000e+00,9.959252166748046875e+01,2.309276771545410156e+01,0.000000000000000000e+00,0.000000000000000000e+00,-7.454151153564453125e+00,3.122848320007324219e+01,-4.288336181640625000e+01,0.000000000000000000e+00,-1.934628486633300781e+01
-3.905944824218750000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.838039779663085938e+01,1.941195106506347656e+01,-2.155755233764648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.985540771484375000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.384708285331726074e+00,-6.695672035217285156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.993387937545776367e+00,3.786808967590332031e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.204358482360839844e+01,0.000000000000000000e+00,7.165194511413574219e+00,3.620322704315185547e+00,0.000000000000000000e+00
1.410365581512451172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.507625579833984375e+00,2.752914667129516602e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.508512616157531738e-01,2.289573192596435547e+00,0.000000000000000000e+00,2.853178262710571289e+00,-1.327062726020812988e+00
1.932391375303268433e-01,0.000000000000000000e+00,1.330335736274719238e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017450571060180664e+00,-1.042379975318908691e+00,1.475002288818359375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.233420848846435547e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
