1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.003714065551757812e+02,0.000000000000000000e+00,-6.413862304687500000e+02,-6.793962402343750000e+02,1.117683486938476562e+02,0.000000000000000000e+00,-2.228950653076171875e+02,3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944672241210937500e+02,-1.131848297119140625e+02,-2.872393188476562500e+02,0.000000000000000000e+00,5.794768066406250000e+02,0.000000000000000000e+00,-1.664218139648437500e+01,0.000000000000000000e+00,-3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.272473526000976562e+01,0.000000000000000000e+00,3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.003714065551757812e+02,0.000000000000000000e+00,6.413862304687500000e+02,6.793962402343750000e+02,-1.117683486938476562e+02,0.000000000000000000e+00,2.228950653076171875e+02,-3.401510925292968750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.944672241210937500e+02,1.131848297119140625e+02,2.872393188476562500e+02,0.000000000000000000e+00,-5.794768066406250000e+02,0.000000000000000000e+00,1.664218139648437500e+01,0.000000000000000000e+00,3.937886352539062500e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.272473526000976562e+01,0.000000000000000000e+00,-3.195721435546875000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.504454345703125000e+02,-3.774829711914062500e+02,4.146338500976562500e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.431832275390625000e+02,-2.701478881835937500e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.791939544677734375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734648437500000000e+02,-8.905831909179687500e+01,2.489654083251953125e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.956468200683593750e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.687638549804687500e+02,-1.281617279052734375e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-6.804048919677734375e+01,-1.707205505371093750e+02,1.875224151611328125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.908861999511718750e+02,-1.221771545410156250e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.714943504333496094e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236772842407226562e+02,-4.027753829956054688e+01,1.125971603393554688e+02,0.000000000000000000e+00,0.000000000000000000e+00,-8.848328399658203125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.024553222656250000e+02,-5.796245574951171875e+01
